114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,CVE-2006-4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,CVE-2001-0677,CVE-2000-0703,CVE-2003-0020,CVE-2003-0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,CVE-1999-0113,CVE-2001-0150,CVE-2001-0667,CVE-2002-0985,CVE-2003-0907,CVE-2004-0121,CVE-2004-0473,CVE-2004-0480,CVE-2004-0489,CVE-2004-0411,CVE-2005-4699,CVE-2006-1865,CVE-2006-2056,CVE-2006-2057,CVE-2006-2058,CVE-2006-2312,CVE-2006-3015,CVE-2006-4692,CVE-2006-6597,CVE-2007-0882,CVE-2001-1246,,,,,,,,,,,,
89,CVE-2004-0366,CVE-2008-2790,CVE-2008-2223,CVE-2007-6602,CVE-2008-5817,CVE-2003-0377,CVE-2008-2380,CVE-2017-11508,,,,,,,,,,,,,,,,,,,,,,,,,
90,CVE-2005-2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,CVE-2008-1526,CVE-2006-1058,CVE-2008-4905,CVE-2002-1657,CVE-2001-0967,CVE-2005-0408,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,CVE-2002-1771,CVE-2002-1783,CVE-2004-1513,CVE-2006-4624,CVE-2005-1951,CVE-2004-1687,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,CVE-2013-5725,CVE-2013-5726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,CVE-2008-5071,CVE-2002-1750,CVE-2008-5305,CVE-2002-1752,CVE-2002-1753,CVE-2005-1527,CVE-2005-2837,CVE-2005-1921,CVE-2005-2498,CVE-2005-3302,CVE-2007-1253,CVE-2001-1471,CVE-2002-0495,CVE-2005-1876,CVE-2005-1894,CVE-2003-0395,,,,,,,,,,,,,,,,,
940,CVE-2000-1218,CVE-2005-0877,CVE-2001-1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,CVE-2013-5211,CVE-1999-0513,CVE-1999-1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,CVE-2012-2292,CVE-2014-2049,CVE-2007-6243,CVE-2008-4822,CVE-2010-3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,CVE-2014-2503,CVE-2014-2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,CVE-2008-5071,CVE-2002-1750,CVE-2008-5305,CVE-2002-1752,CVE-2002-1753,CVE-2005-1527,CVE-2005-2837,CVE-2005-1921,CVE-2005-2498,CVE-2005-3302,CVE-2007-1253,CVE-2001-1471,CVE-2007-2713,,,,,,,,,,,,,,,,,,,,
96,CVE-2002-0495,CVE-2005-1876,CVE-2005-1894,CVE-2003-0395,CVE-2007-6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,CVE-2004-0285,CVE-2004-0030,CVE-2004-0068,CVE-2005-2157,CVE-2005-2162,CVE-2005-2198,CVE-2004-0128,CVE-2005-1864,CVE-2005-1869,CVE-2005-1870,CVE-2005-2154,CVE-2002-1704,CVE-2002-1707,CVE-2005-1964,CVE-2005-1681,CVE-2005-2086,CVE-2004-0127,CVE-2005-1971,CVE-2005-3335,CVE-2009-1936,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
