32,23,0.00342447
32,17,0.00331175
32,29,0.00145106
32,19,0.00116188
32,27,0.00095013
32,7,0.000948882
32,6,0.000914715
32,34,0.000826852
32,21,0.000554311
32,24,0.000235716
33,16,0.297321
33,44,0.0327594
33,15,0.0185054
33,30,0.0180681
33,32,0.0144022
33,1,0.0116623
33,31,0.0114196
33,8,0.0107965
33,14,0.00938236
33,43,0.00562757
33,25,0.00501749
33,5,0.00296305
33,11,0.00220098
33,23,0.00194037
33,17,0.0018765
33,29,0.00109591
33,22,0.000975514
33,19,0.000658342
33,27,0.000653966
33,6,0.000518294
33,7,0.00050851
33,34,0.000468509
33,21,0.00041864
33,24,0.000133561
34,57,0.540098
34,51,0.395698
34,56,0.247731
34,43,0.245125
34,25,0.0351344
34,61,0.0154165
34,44,0.0135199
34,59,0.0102414
34,31,0.0062789
34,48,0.00606191
34,14,0.00515875
34,53,0.00296082
34,5,0.00162919
34,23,0.00106688
34,17,0.00103177
34,32,0.000826852
34,58,0.000525159
34,33,0.000468509
34,45,0.00042764
34,19,0.00036198
34,6,0.000284977
34,22,0.000279581
34,60,0.000127758
34,24,7.34E-05
35,42,0.841086
35,63,0.743168
35,26,0.577301
35,9,0.559042
35,38,0.552865
35,68,0.428777
35,29,0.346347
35,12,0.164656
35,30,0.115035
35,25,0.101882
35,5,0.0823877
35,27,0.0687219
35,61,0.0508248
35,55,0.0401918
35,4,0.0182296
35,71,0.0151791
35,28,0.00731011
35,21,0.00631728
35,67,0.00368828
35,46,0.00335032
35,20,0.000911795
35,47,0.000877042
35,36,4.75E-05
35,18,2.61E-05
36,38,0.303538
36,18,0.298013
36,41,0.159009
36,4,0.0459098
36,28,0.0346277
36,10,0.0328005
36,17,0.0317952
36,3,0.0282193
36,14,0.0108788
36,13,0.0107885
36,39,0.00888919
36,37,0.00490514
36,12,0.000436922
36,25,0.000164343
36,46,0.000150038
36,47,0.00014441
36,29,6.91E-05
36,27,6.03E-05
36,40,5.22E-05
36,35,4.75E-05
36,24,4.28E-05
36,21,3.53E-05
36,30,2.28E-05
36,20,1.26E-05
37,4,0.490602
37,17,0.334899
37,26,0.28822
37,41,0.255132
37,48,0.227446
37,2,0.220489
37,23,0.173047
37,10,0.0383411
37,3,0.032986
37,28,0.0260768
37,13,0.0240389
37,12,0.0218418
37,42,0.0157309
37,14,0.0127164
37,18,0.0121248
37,46,0.0119596
37,50,0.0119547
37,39,0.0103907
37,38,0.00940954
37,47,0.00552445
37,49,0.00539382
37,36,0.00490514
37,40,0.0013964
37,24,0.000952345
38,42,0.615025
38,35,0.552865
38,9,0.408787
38,18,0.385503
38,26,0.345364
38,36,0.303538
38,20,0.0513257
38,28,0.0384864
38,55,0.0260538
38,29,0.0246691
38,12,0.0239422
38,25,0.0233413
38,46,0.0160168
38,4,0.0140719
38,37,0.00940954
38,30,0.00835932
38,27,0.00693991
38,13,0.0047216
38,47,0.00448101
38,61,0.00447997
38,21,0.00405553
38,40,0.000615568
38,24,0.000440235
38,50,4.14E-05
39,88,0.848335
39,54,0.703387
39,104,0.580128
39,14,0.519462
39,102,0.518355
39,93,0.498075
39,10,0.479136
39,52,0.42797
39,3,0.420189
39,17,0.354254
39,49,0.325229
39,96,0.308119
39,28,0.250502
39,85,0.244713
39,105,0.200507
39,91,0.189004
39,9,0.15791
39,5,0.13962
39,19,0.116707
39,41,0.0603134
39,13,0.0142589
39,37,0.0103907
39,36,0.00888919
39,103,0.00731959
40,65,0.710657
40,28,0.486214
40,47,0.405213
40,81,0.0185696
40,69,0.00255686
40,73,0.00212193
40,5,0.00173383
40,12,0.00141932
40,37,0.0013964
40,18,0.00107938
40,13,0.000977514
40,46,0.000735265
40,38,0.000615568
40,64,0.00028052
40,4,0.000216622
40,26,0.000161712
40,72,9.48E-05
40,24,7.20E-05
40,36,5.22E-05
40,74,4.42E-05
40,76,1.65E-05
40,41,1.56E-05
40,50,1.21E-05
40,2,3.03E-06
41,62,0.851584
41,17,0.268131
41,37,0.255132
41,10,0.247438
41,42,0.197978
41,3,0.191469
41,4,0.174165
41,36,0.159009
41,54,0.142619
41,26,0.132843
41,48,0.118327
41,2,0.0832085
41,14,0.0738128
41,64,0.0631224
41,28,0.0629117
41,23,0.0614782
41,39,0.0603134
41,49,0.0313086
41,13,0.0250473
41,51,0.0197453
41,66,0.0129463
41,52,0.00854005
41,50,0.00419887
41,40,1.56E-05
42,35,0.841086
42,63,0.673136
42,9,0.631173
42,68,0.63062
42,38,0.615025
42,26,0.547693
42,62,0.224967
42,41,0.197978
42,4,0.0452963
42,48,0.0160458
42,70,0.0160458
42,37,0.0157309
42,2,0.013136
42,23,0.00876238
42,72,0.00828482
42,10,0.00363861
42,51,0.00281426
42,66,0.00130631
42,6,0.00118835
42,74,0.00105367
42,20,0.000720151
42,50,0.000656336
42,71,1.54E-05
42,18,9.00E-06
43,56,0.681635
43,31,0.665054
43,24,0.582927
43,57,0.488747
43,23,0.384599
43,48,0.318927
43,34,0.245125
43,19,0.23078
43,61,0.193675
43,44,0.162396
43,59,0.123016
43,14,0.0619652
43,53,0.0355644
43,25,0.0331377
43,5,0.0195693
43,17,0.0123932
43,60,0.0101791
43,32,0.00993186
43,58,0.00630803
43,33,0.00562757
43,45,0.00513667
43,6,0.00342304
43,51,0.00337951
43,22,0.00335823
44,31,0.329537
44,14,0.270748
44,43,0.162396
44,25,0.144791
44,16,0.136426
44,5,0.0855052
44,23,0.0559936
44,17,0.0541505
44,32,0.0438835
44,33,0.0327594
44,19,0.0189979
44,6,0.0149565
44,22,0.0148544
44,34,0.0135199
44,1,0.00907669
44,8,0.00829212
44,15,0.0050262
44,24,0.0038542
44,11,0.000853106
44,30,0.000568351
44,29,0.000424777
44,27,0.000253479
44,7,0.0001971
44,21,0.000162266
45,58,0.999767
45,61,0.0255925
45,44,0.022444
45,59,0.0170014
45,57,0.0122333
45,31,0.0104234
45,48,0.0100632
45,14,0.00856391
45,43,0.00513667
45,53,0.00491518
45,25,0.00457981
45,5,0.00270457
45,23,0.00177111
45,17,0.00171281
45,32,0.00137264
45,56,0.000911334
45,33,0.00077776
45,19,0.000600914
45,6,0.000473082
45,51,0.000467066
45,22,0.000464125
45,34,0.00042764
45,60,0.000212088
45,24,0.00012191
46,1,0.626204
46,8,0.566197
46,20,0.119683
46,15,0.118268
46,29,0.0897285
46,16,0.072309
46,12,0.0206789
46,28,0.0204492
46,11,0.013198
46,37,0.0119596
46,25,0.0113025
46,27,0.00787689
46,30,0.00684296
46,7,0.00561184
46,21,0.00482181
46,13,0.00465408
46,32,0.00464793
46,33,0.00351032
46,35,0.00335032
46,22,0.00280053
46,18,0.00223356
46,24,0.000507282
46,4,0.000443506
46,36,0.000150038
47,28,0.629469
47,40,0.405213
47,46,0.0109591
47,65,0.0100744
47,12,0.00805334
47,37,0.00552445
47,38,0.00448101
47,55,0.0041822
47,13,0.00307683
47,25,0.003034
47,18,0.00274011
47,20,0.00223346
47,29,0.00182467
47,27,0.00111401
47,67,0.000942449
47,35,0.000877042
47,61,0.000719132
47,21,0.000651001
47,4,0.000548578
47,30,0.000420748
47,63,0.000302555
47,24,0.000270289
47,36,0.00014441
47,50,3.06E-05
48,31,0.404767
48,4,0.36045
48,26,0.321539
48,43,0.318927
48,44,0.318149
48,24,0.315914
48,23,0.291893
48,37,0.227446
48,2,0.160623
48,14,0.121396
48,41,0.118327
48,25,0.0649199
48,51,0.0473109
48,19,0.0425318
48,5,0.038338
48,17,0.0242795
48,32,0.0194574
48,42,0.0160458
48,33,0.0110249
48,45,0.0100632
48,50,0.00865284
48,6,0.00670606
48,22,0.00657909
48,34,0.00606191
49,39,0.325229
49,105,0.322167
49,91,0.303685
49,3,0.271595
49,52,0.261586
49,9,0.253724
49,5,0.224336
49,104,0.216846
49,19,0.18752
49,14,0.155364
49,93,0.146981
49,28,0.120451
49,10,0.0873216
49,88,0.0772826
49,96,0.0752579
49,54,0.0735831
49,17,0.0700278
49,102,0.0541634
49,85,0.0323421
49,41,0.0313086
49,13,0.0074018
49,37,0.00539382
49,36,0.00461437
49,103,0.00150184
50,23,0.557486
50,2,0.0191658
50,6,0.019057
50,4,0.0188129
50,13,0.01462
50,20,0.0132357
50,9,0.0126736
50,18,0.012019
50,37,0.0119547
50,26,0.00874645
50,48,0.00865284
50,41,0.00419887
50,1,0.00220538
50,51,0.0021144
50,5,0.00195438
50,42,0.000656336
50,12,9.05E-05
50,38,4.14E-05
50,47,3.06E-05
50,28,2.91E-05
50,46,2.48E-05
50,40,1.21E-05
50,36,1.08E-05
50,24,9.91E-06
51,34,0.395698
51,4,0.0873337
51,25,0.0780632
51,37,0.0555785
51,23,0.0501398
51,48,0.0473109
51,26,0.0411303
51,2,0.0392499
51,41,0.0197453
51,44,0.0147663
51,31,0.00685778
51,14,0.00563436
51,43,0.00337951
51,42,0.00281426
51,50,0.0021144
51,5,0.00177939
51,17,0.00112689
51,32,0.000903083
51,33,0.000511703
51,45,0.000467066
51,19,0.000395352
51,6,0.00031125
51,22,0.000305357
51,24,8.02E-05
52,14,0.65564
52,93,0.565628
52,3,0.560383
52,39,0.42797
52,102,0.339709
52,17,0.316669
52,13,0.307069
52,88,0.296653
52,105,0.277776
52,91,0.26184
52,10,0.261712
52,49,0.261586
52,85,0.240647
52,96,0.237022
52,9,0.218764
52,5,0.193425
52,104,0.188827
52,19,0.161682
52,54,0.0130067
52,41,0.00854005
52,103,0.00641447
52,28,0.00573749
52,37,0.00147127
52,36,0.00125866
53,33,0.248004
53,29,0.105612
53,15,0.10242
53,31,0.0721679
53,14,0.0592933
53,43,0.0355644
53,25,0.0317088
53,5,0.0187254
53,23,0.0122625
53,17,0.0118588
53,32,0.00957303
53,7,0.00619089
53,19,0.0041605
53,6,0.00327544
53,22,0.00325526
53,34,0.00296082
53,16,0.00108002
53,1,0.00104452
53,8,0.000966973
53,24,0.00084406
53,11,0.000197128
53,30,6.97E-05
53,27,5.86E-05
53,21,3.75E-05
54,88,0.876266
54,39,0.703387
54,109,0.647684
54,115,0.523479
54,10,0.521746
54,17,0.318995
54,96,0.305224
54,3,0.296387
54,102,0.273994
54,104,0.273191
54,117,0.198894
54,14,0.171395
54,93,0.168673
54,41,0.142619
54,28,0.141786
54,122,0.137185
54,126,0.0851271
54,49,0.0735831
54,13,0.0337171
54,85,0.0254215
54,37,0.0245703
54,36,0.0210197
54,52,0.0130067
54,103,0.00684127
55,27,0.955644
55,21,0.428248
55,29,0.0771208
55,25,0.0583754
55,33,0.0542184
55,16,0.0458931
55,35,0.0401918
55,28,0.0348585
55,38,0.0260538
55,12,0.0234986
55,30,0.0209788
55,46,0.0149859
55,20,0.00434792
55,47,0.0041822
55,32,0.00196061
55,44,0.000845271
55,15,0.000500846
55,1,0.000453415
55,8,0.000419754
55,36,0.000226539
55,18,0.000124381
55,11,8.56E-05
55,7,1.98E-05
55,22,1.82E-05
56,43,0.681635
56,57,0.424788
56,34,0.247731
56,31,0.245812
56,19,0.207277
56,23,0.188732
56,24,0.142818
56,61,0.0332265
56,44,0.0288119
56,48,0.023716
56,59,0.0218251
56,14,0.0109937
56,5,0.00682881
56,53,0.00630973
56,25,0.00587921
56,17,0.00219877
56,32,0.00176208
56,58,0.00111915
56,33,0.000998429
56,45,0.000911334
56,6,0.000681837
56,60,0.000651517
56,51,0.000599584
56,22,0.000595809
57,34,0.540098
57,43,0.488747
57,61,0.44101
57,56,0.424788
57,51,0.396965
57,44,0.386755
57,59,0.292969
57,31,0.179617
57,48,0.17341
57,14,0.147574
57,25,0.125076
57,53,0.0846984
57,5,0.0466053
57,23,0.0305198
57,17,0.0295151
57,32,0.0236533
57,58,0.0150229
57,33,0.0134024
57,45,0.0122333
57,19,0.010355
57,6,0.00815216
57,22,0.00799782
57,60,0.00365471
57,24,0.00210076
58,45,0.999767
58,61,0.0314286
58,44,0.0275621
58,59,0.0208784
58,57,0.0150229
58,31,0.0128004
58,48,0.012358
58,14,0.0105168
58,43,0.00630803
58,53,0.00603603
58,25,0.00562418
58,5,0.00332132
58,23,0.00217499
58,17,0.00210339
58,32,0.00168565
58,56,0.00111915
58,33,0.000955119
58,19,0.000737945
58,6,0.000580963
58,51,0.000573575
58,22,0.000569964
58,34,0.000525159
58,60,0.000260453
58,24,0.00014971
59,33,0.335299
59,31,0.249626
59,14,0.205093
59,15,0.194249
59,43,0.123016
59,25,0.10968
59,29,0.0768897
59,5,0.0647706
59,23,0.0424154
59,17,0.0410193
59,32,0.0337111
59,19,0.014391
59,16,0.0130449
59,1,0.012616
59,8,0.0116794
59,22,0.0116204
59,6,0.0113296
59,34,0.0102414
59,7,0.00495929
59,24,0.00291957
59,11,0.00238098
59,30,0.00084146
59,27,0.00070745
59,21,0.000452878
60,24,0.330331
60,61,0.0197
60,31,0.0121814
60,43,0.0101791
60,48,0.0087638
60,44,0.00670518
60,23,0.00530042
60,59,0.00507921
60,57,0.00365471
60,14,0.00255849
60,19,0.00192657
60,53,0.00146842
60,25,0.00136823
60,5,0.000807997
60,56,0.000651517
60,17,0.000511705
60,32,0.000410077
60,58,0.000260453
60,33,0.000232357
60,45,0.000212088
